molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL395854,O=C([C@@H]1C[C@H](N2CCN(c3ccccn3)CC2)CN1)N1CCSC1,2.7,active
CHEMBL239356,O=C([C@@H]1C[C@H](N2CCCN(c3ccc([N+](=O)[O-])cc3)CC2)CN1)N1CCSC1,2.4,active
CHEMBL238516,O=C([C@@H]1C[C@H](N2CCC(c3ccc([N+](=O)[O-])cc3)CC2)CN1)N1CCSC1,2.3,active
CHEMBL395606,O=C([C@@H]1C[C@H](N2CCC(c3ccccc3)CC2)CN1)N1CCSC1,5.6,active
CHEMBL238515,N#Cc1ccc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)cc1C#N,1.3,active
CHEMBL241246,O=C([C@@H]1C[C@H](N2CCN(c3ccc(Cl)c(Cl)c3)CC2)CN1)N1CCSC1,3.0,active
CHEMBL241245,O=C([C@@H]1C[C@H](N2CCN(c3ccc(C(F)(F)F)cc3)CC2)CN1)N1CCSC1,6.8,active
CHEMBL391578,N#Cc1ccc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)cc1,4.3,active
CHEMBL391466,O=C([C@@H]1C[C@H](N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)CN1)N1CCSC1,1.6,active
CHEMBL239984,O=C([C@@H]1C[C@H](N2CCN(c3ccc(Br)cc3)CC2)CN1)N1CCSC1,8.2,active
CHEMBL239983,O=C([C@@H]1C[C@H](N2CCN(c3ccccc3Cl)CC2)CN1)N1CCSC1,10.8,active
CHEMBL391577,O=C([C@@H]1C[C@H](N2CCN(c3cccc(Cl)c3)CC2)CN1)N1CCSC1,4.1,active
CHEMBL238507,O=C([C@@H]1C[C@H](N2CCN(c3ccc(Cl)cc3)CC2)CN1)N1CCSC1,8.7,active
CHEMBL397893,O=C([C@@H]1C[C@H](N2CCN(c3ccc(F)cc3)CC2)CN1)N1CCSC1,12.2,active
CHEMBL238506,COc1ccc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)cc1,13.5,active
CHEMBL240602,O=C([C@@H]1C[C@H](N2CCN(C(c3ccccc3)c3ccccc3)CC2)CN1)N1CCSC1,21.0,active
CHEMBL391433,O=C([C@@H]1C[C@H](N2CCN(Cc3ccccc3)CC2)CN1)N1CCSC1,30.5,active
CHEMBL240601,O=C([C@@H]1C[C@H](N2CCN(c3ccccc3)CC2)CN1)N1CCSC1,10.9,active
CHEMBL391332,CN1CCN([C@@H]2CN[C@H](C(=O)N3CCSC3)C2)CC1,57.5,active
CHEMBL241674,O=C([C@@H]1C[C@H](N2CCOCC2)CN1)N1CCSC1,13.9,active
CHEMBL391331,O=C([C@@H]1C[C@H](N2CCCCC2)CN1)N1CCSC1,47.6,active
CHEMBL241673,O=C([C@@H]1C[C@H](N2CCCC2)CN1)N1CCSC1,127.0,active
CHEMBL534959,Cl.N[C@@H](CC(=O)N1CCCN1)Cc1cc(F)c(F)cc1F,3850.0,intermediate
CHEMBL539611,Cl.N[C@@H](CC(=O)N1CCCCCN1C(=O)c1ccccc1)Cc1cc(F)c(F)cc1F,70.0,active
CHEMBL535180,Cl.N[C@@H](CC(=O)N1CCCCN1C(=O)c1ccccc1)Cc1cc(F)c(F)cc1F,50.0,active
CHEMBL539610,Cl.N[C@@H](CC(=O)N1CCCN1C(=O)c1ccccc1)Cc1cc(F)c(F)cc1F,350.0,active
CHEMBL534960,Cc1ccc(S(=O)(=O)N2CCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1.Cl,500.0,active
CHEMBL557776,Cl.N[C@@H](CC(=O)N1CCCN1C(=O)Nc1ccccc1)Cc1cc(F)c(F)cc1F,990.0,active
CHEMBL393336,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F.O=P(O)(O)O,50.0,active
CHEMBL392825,C[C@@H](C1CCC(N(C)C(=O)C2CC2)CC1)[C@H](N)C(=O)N1CC[C@H](F)C1.Cl,21.0,active
CHEMBL245545,CC(=O)N(C)C1CCC([C@H](C)[C@H](N)C(=O)N2CC[C@H](F)C2)CC1.Cl,16.0,active
CHEMBL428747,CC(=O)N(C)C1CCC([C@H](C(=O)N(C)C)[C@H](N)C(=O)N2CC[C@H](F)C2)CC1.Cl,29.0,active
CHEMBL395696,COc1ccc(C(=O)N(C)C2CCC([C@H](C)[C@H](N)C(=O)N3CC[C@H](F)C3)CC2)cc1.Cl,27.0,active
CHEMBL245380,COc1ccc(C(=O)NC2CCC([C@H](C)[C@H](N)C(=O)N3CC[C@H](F)C3)CC2)cc1.Cl,74.0,active
CHEMBL245379,C[C@@H](C1CCC(N(C)C(=O)c2cccc(F)c2)CC1)[C@H](N)C(=O)N1CC[C@H](F)C1.Cl,22.0,active
CHEMBL246374,CN(C)C(=O)[C@@H](C1CCC(N(C)C(=O)c2cccc(F)c2)CC1)[C@H](N)C(=O)N1CC[C@H](F)C1.Cl,24.0,active
CHEMBL246373,C[C@@H](C1CCC(NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1)[C@H](N)C(=O)N1CC[C@H](F)C1.Cl,440.0,active
CHEMBL397854,CN(C)C(=O)[C@@H](C1CCC(NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1)[C@H](N)C(=O)N1CC[C@H](F)C1.Cl,360.0,active
CHEMBL246372,C[C@@H](C1CCC(NS(=O)(=O)c2ccc(F)cc2F)CC1)[C@H](N)C(=O)N1CC[C@H](F)C1.Cl,460.0,active
CHEMBL246170,CN(C)C(=O)[C@@H](C1CCC(NS(=O)(=O)c2ccc(F)cc2F)CC1)[C@H](N)C(=O)N1CC[C@H](F)C1.Cl,330.0,active
CHEMBL395213,Cl.N[C@H](C(=O)N1CC[C@H](F)C1)C1CCC(NS(=O)(=O)c2ccc(F)cc2F)CC1,48.0,active
CHEMBL246169,CC(=O)N(C)c1ccc([C@H](C)[C@H](N)C(=O)N2CC[C@H](F)C2)cc1.O=C(O)C(F)(F)F,210.0,active
CHEMBL246168,CC(=O)N(C)c1ccc([C@H](C(=O)N(C)C)[C@H](N)C(=O)N2CC[C@H](F)C2)cc1.O=C(O)C(F)(F)F,150.0,active
CHEMBL245971,CC(=O)Nc1ccc([C@H](C)[C@H](N)C(=O)N2CC[C@H](F)C2)cc1.O=C(O)C(F)(F)F,600.0,active
CHEMBL245970,CC(=O)Nc1ccc([C@H](C(=O)N(C)C)[C@H](N)C(=O)N2CC[C@H](F)C2)cc1.O=C(O)C(F)(F)F,160.0,active
CHEMBL437379,C[C@@H](c1ccc(N(C)C(=O)c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,300.0,active
CHEMBL245969,CN(C)C(=O)[C@@H](c1ccc(N(C)C(=O)c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,28.0,active
CHEMBL396168,Cc1ccc(C(=O)N(C)c2ccc([C@H](C(=O)N(C)C)[C@H](N)C(=O)N3CC[C@H](F)C3)cc2)cc1.O=C(O)C(F)(F)F,25.0,active
CHEMBL429653,Cc1ccc(S(=O)(=O)N(C)c2ccc([C@H](C(=O)N(C)C)[C@H](N)C(=O)N3CC[C@H](F)C3)cc2)cc1.O=C(O)C(F)(F)F,430.0,active
CHEMBL245772,CN(C)C(=O)[C@@H](c1ccc(NS(=O)(=O)c2ccccc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,870.0,active
CHEMBL399499,N[C@@H](CC(=O)N1CCn2nc(C(F)(F)F)nc2C1)Cc1cc(F)c(F)cc1F,59.0,active
CHEMBL400068,N[C@@H](CC(=O)N1CCn2nc(C(F)(F)F)nc2[C@H]1Cn1cncn1)Cc1cc(F)c(F)cc1F,2.0,active
CHEMBL250353,N[C@@H](CC(=O)N1CCn2nc(C(F)(F)F)nc2C1Cn1cncn1)Cc1cc(F)c(F)cc1F,5.0,active
CHEMBL250351,N[C@@H](CC(=O)N1CCn2nc(C(F)(F)F)nc2C1Cn1cccn1)Cc1cc(F)c(F)cc1F,4.0,active
CHEMBL250147,N[C@@H](CC(=O)N1CCn2nc(C(F)(F)F)nc2C1Cn1ccnc1)Cc1cc(F)c(F)cc1F,2.0,active
CHEMBL249945,N[C@@H](CC(=O)N1CCn2nc(C(F)(F)F)nc2[C@@H]1C(F)C1CC1)Cc1cc(F)c(F)cc1F,11.0,active
CHEMBL404210,N[C@@H](CC(=O)N1CCn2nc(C(F)(F)F)nc2[C@@H]1C(O)C1CC1)Cc1cc(F)c(F)cc1F,14.0,active
CHEMBL400722,NC(CC(=O)N1CCn2nc(C(F)(F)F)nc2[C@@H]1C(O)C1CC1)Cc1cc(F)c(F)cc1F,12.0,active
CHEMBL400752,N[C@@H](CC(=O)N1CCn2nc(C(F)(F)F)nc2[C@H]1CC1CC1)Cc1cc(F)c(F)cc1F,7.0,active
CHEMBL250999,N[C@@H](CC(=O)N1CCn2nc(C(F)(F)F)nc2[C@H]1Cc1ccc(C(F)(F)F)cc1)Cc1cc(F)c(F)cc1F,4.0,active
CHEMBL401304,N[C@@H](CC(=O)N1CCn2nc(C(F)(F)F)nc2[C@H]1Cc1ccc(F)cc1)Cc1cc(F)c(F)cc1F,4.0,active
CHEMBL250787,C[C@@H]1c2nc(C(F)(F)F)nn2CCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,25.0,active
CHEMBL251376,C[C@H]1c2nc(C(F)(F)F)nn2CCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,274.0,active
CHEMBL401057,N[C@@H](CC(=O)N1CCn2nc(-c3ccccc3)nc2C1)Cc1cc(F)c(F)cc1F,68.0,active
CHEMBL248936,N[C@@H](CC(=O)N1CCn2nc(C3CC3)nc2C1)Cc1cc(F)c(F)cc1F,71.0,active
CHEMBL248743,N[C@@H](CC(=O)N1CCn2ncnc2C1)Cc1cc(F)c(F)cc1F,100.0,active
CHEMBL402496,N[C@@H](CC(=O)N1CCc2[nH]c(C(F)(F)F)nc2C1)Cc1cc(F)ccc1F,140.0,active
CHEMBL250285,Cn1c(C(F)(F)F)nc2c1CCN(C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)C2Cc1ccc(F)cc1,5.8,active
CHEMBL250284,Cn1c(C(F)(F)F)nc2c1CCN(C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)C2Cc1ccccc1,8.4,active
CHEMBL250283,CC1c2nc(C(C)(C)C)n(C)c2CCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,370.0,active
CHEMBL1204389,CC1c2nc(C3CC3)n(C)c2CCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl,250.0,active
CHEMBL400911,CC1c2nc(C3CC3)n(C)c2CCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,490.0,active
CHEMBL248810,Cn1c(C(F)(F)F)nc2c1CCN(C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)C2C1CC1,110.0,active
CHEMBL400954,Cn1cnc2c1CCN(C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)C2C(F)(F)F,50.0,active
CHEMBL248615,Cn1c(C(F)(F)F)nc2c1CCN(C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)C2(C)C,570.0,active
CHEMBL250204,CCC1c2nc(C(F)(F)F)n(C)c2CCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,60.0,active
CHEMBL250202,CC1c2nc(C(F)(F)F)n(C)c2CCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,45.0,active
CHEMBL250006,CC1c2nc(C(F)(F)F)n(C)c2CCN1C(=O)C[C@H](N)Cc1cc(F)ccc1F,65.0,active
CHEMBL398661,Cn1c(-c2ccc(F)cc2)nc2c1CCN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)C2,280.0,active
CHEMBL248997,N[C@@H](CC(=O)N1CCc2[nH]c(-c3ccccc3)nc2C1)Cc1cc(F)ccc1F,130.0,active
CHEMBL400761,N[C@@H](CC(=O)N1CCc2nc(C(F)(F)F)n(Cc3ccc(F)cc3)c2C1)Cc1cc(F)ccc1F,250.0,active
CHEMBL248788,N[C@@H](CC(=O)N1CCc2c(nc(C(F)(F)F)n2Cc2ccc(F)cc2)C1)Cc1cc(F)ccc1F,250.0,active
CHEMBL429829,CC(C)Cn1c(C(F)(F)F)nc2c1CN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)CC2,260.0,active
CHEMBL400278,CC(C)Cn1c(C(F)(F)F)nc2c1CCN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)C2,220.0,active
CHEMBL398492,CCn1c(C(F)(F)F)nc2c1CN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)CC2,230.0,active
CHEMBL251405,CCn1c(C(F)(F)F)nc2c1CCN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)C2,180.0,active
CHEMBL251404,Cn1c(C(F)(F)F)nc2c1CN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)CC2,130.0,active
CHEMBL251205,Cn1c(C(F)(F)F)nc2c1CCN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)C2,150.0,active
CHEMBL249427,N[C@H]1CN(C(=O)c2ccc(-n3cnnn3)cc2)C[C@H]1C(=O)N1CCCC1,30.0,active
CHEMBL401269,N[C@H]1CN(C(=O)c2cc3cc(Cl)ccc3o2)C[C@H]1C(=O)N1CCCC1,86.0,active
CHEMBL401378,Cc1cc(CN2C[C@H](N)[C@H](C(=O)C3CCC[C@H]3C#N)C2)ccc1-n1cncn1,46.0,active
CHEMBL428936,N[C@H]1CN(C(=O)c2cnc3ccccc3n2)C(=O)[C@H]1C(=O)N1CCCC1,65.0,active
CHEMBL399348,N[C@@H]1CN(C(=O)c2cnc3ccccc3n2)C(=O)[C@@H]1C(=O)N1CCCC1,3.0,active
CHEMBL250620,Cc1cc(-n2cncn2)ccc1CN1C[C@H](N)[C@H](C(=O)C2CCC[C@H]2C#N)C1,3.8,active
CHEMBL248838,N[C@H]1CN(C(=O)c2ccc3ccccc3c2)C[C@H]1C(=O)N1CCCC1,79.0,active
CHEMBL248837,N[C@H]1CN(C(=O)c2cc3ccccc3s2)C[C@H]1C(=O)N1CCCC1,62.0,active
CHEMBL249826,N[C@H]1CN(C(=O)c2cnc3ccccc3c2)C[C@H]1C(=O)N1CCCC1,49.0,active
CHEMBL249825,N[C@H]1CN(C(=O)c2cc3ccccc3cn2)C[C@H]1C(=O)N1CCCC1,47.0,active
CHEMBL399247,N[C@H]1CN(C(=O)c2ccc3ncsc3c2)C[C@H]1C(=O)N1CCCC1,42.0,active
CHEMBL401268,N[C@H]1CN(C(=O)c2ccc(-n3cncn3)cc2)C[C@H]1C(=O)N1CCCC1,40.0,active
CHEMBL249620,N[C@H]1CN(C(=O)c2ccc3ncccc3c2)C[C@H]1C(=O)N1CCCC1,38.0,active
CHEMBL250611,N[C@H]1CN(Cc2ccc(-c3csnn3)cc2)C[C@H]1C(=O)N1CCCC1,91.0,active
CHEMBL399693,CC(c1ccc([N+](=O)[O-])cc1)N1C[C@H](N)[C@H](C(=O)N2CCCC2)C1,83.0,active
CHEMBL250400,N#Cc1ccc(CN2C[C@H](N)[C@H](C(=O)N3CCCC3)C2)cc1,81.0,active
CHEMBL428937,N[C@H]1CN(Cc2ccc(F)c(F)c2)C[C@H]1C(=O)N1CCCC1,80.0,active
CHEMBL250399,N#Cc1cc(CN2C[C@H](N)[C@H](C(=O)N3CCCC3)C2)ccc1F,78.0,active
CHEMBL249174,N[C@H]1CN(Cc2ccc(-n3cncn3)cc2)C[C@H]1C(=O)N1CCCC1,69.0,active
CHEMBL250393,N[C@H]1CN(Cc2ccc(-n3cnnn3)cc2)C[C@H]1C(=O)N1CCCC1,50.0,active
CHEMBL250852,N[C@H]1CN(Cc2cnc3ccccc3c2)C[C@H]1C(=O)N1CCCC1,27.0,active
CHEMBL248795,N#C[C@@H]1CCCN1C(=O)[C@@H]1CN(Cc2cnc3ccccc3c2)C[C@@H]1N,6.2,active
CHEMBL400338,N#C[C@@H]1CCCN1C(=O)[C@@H]1CN(Cc2ccc(-n3nccn3)cc2)C[C@@H]1N,5.4,active
CHEMBL248794,Cc1ncn(-c2ccc(CN3C[C@H](N)[C@H](C(=O)N4CCC[C@H]4C#N)C3)cc2)n1,5.3,active
CHEMBL438520,N#Cc1cc(CN2C[C@H](N)[C@H](C(=O)N3CCC[C@H]3C#N)C2)ccc1F,3.6,active
CHEMBL248793,Cn1nccc1-c1ccc(CN2C[C@H](N)[C@H](C(=O)N3CCC[C@H]3C#N)C2)cc1,3.3,active
CHEMBL399525,N#C[C@@H]1CCCN1C(=O)[C@@H]1CN(Cc2ccc(-n3cncn3)cc2)C[C@@H]1N,3.2,active
CHEMBL248599,N#Cc1ccc(CN2C[C@H](N)[C@H](C(=O)N3CCC[C@H]3C#N)C2)cc1,2.4,active
CHEMBL249407,N#C[C@@H]1CCCN1C(=O)[C@@H]1CN(Cc2ccc(-c3csnn3)cc2)C[C@@H]1N,10.0,active
CHEMBL249406,Cn1cc(-c2ccc(CN3C[C@H](N)[C@H](C(=O)N4CCC[C@H]4C#N)C3)cc2)cn1,10.0,active
CHEMBL399726,Cc1nnc(-c2ccc(CN3C[C@H](N)[C@H](C(=O)N4CCC[C@H]4C#N)C3)cc2)o1,8.5,active
CHEMBL249203,N#C[C@@H]1CCCN1C(=O)[C@@H]1CN(Cc2ccc(-c3ccn[nH]3)cc2)C[C@@H]1N,6.7,active
CHEMBL249602,Cc1nnc(-c2ccc(CN3C[C@H](N)[C@H](C(=O)C4[C@@H](F)CC[C@H]4C#N)C3)cc2)o1,5.3,active
CHEMBL249601,CC(c1ccc(C#N)cc1)N1C[C@H](N)[C@H](C(=O)N2CCC[C@H]2C#N)C1,5.5,active
CHEMBL400533,N#C[C@@H]1CCCC1C(=O)[C@@H]1CN(C2CCOc3ccccc32)C[C@@H]1N,3.5,active
CHEMBL249408,N#Cc1ccc2c(c1)CCC2N1C[C@H](N)[C@H](C(=O)C2CCC[C@H]2C#N)C1,3.4,active
CHEMBL400532,CC(c1ccc(-n2cncn2)cc1)N1C[C@H](N)[C@H](C(=O)C2CCC[C@H]2C#N)C1,3.0,active
CHEMBL429482,CCc1cc(CN2C[C@H](N)[C@H](C(=O)C3CCC[C@H]3C#N)C2)cc(CC)c1C#N,4.7,active
CHEMBL399791,Cc1cc(CN2C[C@H](N)[C@H](C(=O)C3CCC[C@H]3C#N)C2)cc(C)c1C#N,1.1,active
CHEMBL429115,Cc1cc(CN2C[C@H](N)[C@H](C(=O)C3CCC[C@H]3C#N)C2)ccc1C#N,1.3,active
CHEMBL254229,COc1ccc(C(CCc2ccc(O)cc2OC)c2c(OC)cc(/C=C/c3ccc(O)cc3)cc2OC)cc1,36900.0,inactive
CHEMBL251977,COc1cc(O)c(C(CCc2ccc(O)cc2OC)c2ccc(O)cc2)cc1CCC(=O)c1ccc(O)cc1,36900.0,inactive
CHEMBL254649,COc1ccc(C(CCc2ccc(O)cc2OC)c2cc(CCC(=O)c3ccc(O)cc3)c(OC)cc2O)cc1,36900.0,inactive
CHEMBL254648,COc1cc(OC)c(C(CCc2ccc(O)cc2OC)c2ccc(O)cc2)cc1CCC(=O)c1ccc(O)cc1,36900.0,inactive
CHEMBL254647,COc1cc(O)ccc1CCC(c1ccc(O)cc1)c1cc2c(c(C)c1O)O[C@@H](c1ccc(O)cc1)CC2,39100.0,inactive
CHEMBL254440,COc1cc(O)ccc1CCC(c1ccc(O)cc1)c1c(O)cc(O)cc1/C=C/c1ccc(O)cc1,41300.0,inactive
CHEMBL254439,COc1cc(O)ccc1CCC(c1ccc(O)cc1)c1c(/C=C/c2ccc(O)cc2)cc(O)cc1OC,40200.0,inactive
CHEMBL399481,COc1ccc(C(CCc2ccc(O)cc2OC)c2c(O)cc(OC)cc2/C=C/c2ccc(O)cc2)cc1,39100.0,inactive
CHEMBL557176,Cl.N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1Cc1ccccn1)Cc1cc(F)c(F)cc1F,0.4,active
CHEMBL536312,Cl.N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)Cc1cc(F)c(F)cc1F,6.3,active
CHEMBL536536,Cl.N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1C(O)c1ccc(F)cc1)Cc1cc(F)c(F)cc1F,0.5,active
CHEMBL1203953,Cl.N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)[C@H]1Cc1ccc(F)cc1)Cc1cc(F)c(F)cc1F,0.18,active
CHEMBL559371,Cl.N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)[C@@H]1Cc1ccc(F)cc1)Cc1cc(F)c(F)cc1F,116.0,active
CHEMBL540888,Cl.N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1Cc1ccccc1F)Cc1cc(F)c(F)cc1F,0.46,active
CHEMBL536090,Cl.N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1Cc1ccccc1C(F)(F)F)Cc1cc(F)c(F)cc1F,0.31,active
CHEMBL539352,COc1ccc(CC2c3nnc(C(F)(F)F)n3CCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1.Cl,0.43,active
CHEMBL539350,Cl.N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1Cc1ccccc1)Cc1cc(F)c(F)cc1F,0.66,active
CHEMBL556979,CN(C)C(=O)CC1c2nnc(C(F)(F)F)n2CCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl,2.8,active
CHEMBL537000,C=CCC1c2nnc(C(F)(F)F)n2CCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl,32.0,active
CHEMBL536999,Cl.N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1CC(F)(F)F)Cc1cc(F)c(F)cc1F,5.7,active
CHEMBL556606,CCC1c2nnc(C(F)(F)F)n2CCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl,5.0,active
CHEMBL536089,CC1c2nnc(C(F)(F)F)n2C(C)CN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl,11.0,active
CHEMBL536311,C[C@@H]1c2nnc(C(F)(F)F)n2[C@H](C)CN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl,12.0,active
CHEMBL557219,C[C@H]1c2nnc(C(F)(F)F)n2[C@@H](C)CN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl,209.0,active
CHEMBL536088,CC1(C)c2nnc(C(F)(F)F)n2CCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl,175.0,active
CHEMBL536765,CC1(C)CN(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)Cc2nnc(C(F)(F)F)n21.Cl,92.0,active
CHEMBL558779,C[C@@H]1c2nnc(C(F)(F)F)n2CCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl,4.3,active
CHEMBL557542,C[C@H]1c2nnc(C(F)(F)F)n2CCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl,88.0,active
CHEMBL553787,C[C@@H]1Cn2c(nnc2C(F)(F)F)CN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl,42.0,active
CHEMBL557990,C[C@H]1Cn2c(nnc2C(F)(F)F)CN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl,91.0,active
CHEMBL2021529,C[C@@H]1CN(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)Cc2ccc(C(F)(F)F)n21.Cl,14.0,active
CHEMBL2021541,C[C@H]1CN(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)Cc2ccc(C(F)(F)F)n21.Cl,23.0,active
CHEMBL1431,CN(C)C(=N)NC(=N)N,29000.0,inactive
CHEMBL269952,Cc1nsc(N2CCN(C(=O)[C@H]3C[C@@H](C(=O)N4CCSC4)N[C@H]3C)CC2)n1,14.0,active
CHEMBL269953,Cc1nsc(N2CCN(C(=O)[C@H]3C[C@@H](C(=O)N4CCCC4)N[C@H]3C)CC2)n1,29.0,active
CHEMBL403449,Cc1nsc(N2CCN(C(=O)[C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n1,18.0,active
CHEMBL270163,O=C([C@@H]1CN[C@H](C(=O)N2CCCC2)C1)N1CCN(c2nc(C(F)(F)F)ns2)CC1,23.0,active
CHEMBL269965,COCc1nsc(N2CCN(C(=O)[C@@H]3CN[C@H](C(=O)N4CCCC4)C3)CC2)n1,17.0,active
CHEMBL402645,CC(C)c1nsc(N2CCN(C(=O)[C@@H]3CN[C@H](C(=O)N4CCCC4)C3)CC2)n1,52.0,active
CHEMBL437592,CCCc1nsc(N2CCN(C(=O)[C@@H]3CN[C@H](C(=O)N4CCCC4)C3)CC2)n1,21.0,active
CHEMBL271444,CCc1nsc(N2CCN(C(=O)[C@@H]3CN[C@H](C(=O)N4CCCC4)C3)CC2)n1,37.0,active
CHEMBL403969,O=C([C@@H]1CN[C@H](C(=O)N2CCCC2)C1)N1CCN(c2ncns2)CC1,19.0,active
CHEMBL270395,Cc1nc(N2CCN(C(=O)[C@@H]3CN[C@H](C(=O)N4CCCC4)C3)CC2)no1,604.0,active
CHEMBL403970,Cc1ncc(N2CCN(C(=O)[C@@H]3CN[C@H](C(=O)N4CCCC4)C3)CC2)s1,130.0,active
CHEMBL271870,Cc1nc(N2CCN(C(=O)[C@@H]3CN[C@H](C(=O)N4CCCC4)C3)CC2)sc1C,410.0,active
CHEMBL439067,Cc1cnc(N2CCN(C(=O)[C@@H]3CN[C@H](C(=O)N4CCCC4)C3)CC2)s1,340.0,active
CHEMBL272079,Cc1cc(N2CCN(C(=O)[C@@H]3CN[C@H](C(=O)N4CCCC4)C3)CC2)sn1,69.0,active
CHEMBL273206,Cc1csc(N2CCN(C(=O)[C@@H]3CN[C@H](C(=O)N4CCCC4)C3)CC2)n1,52.0,active
CHEMBL404159,Cc1nsc(C2CCN(C(=O)[C@@H]3CN[C@H](C(=O)N4CCCC4)C3)CC2)n1,350.0,active
CHEMBL257742,Cc1nsc(N2CCCN(C(=O)[C@@H]3CN[C@H](C(=O)N4CCCC4)C3)CC2)n1,310.0,active
CHEMBL256691,Cc1nsc(N2CCN(C(=O)[C@@H]3CN[C@H](C(=O)N4CCCC4)C3)CC2)n1,20.0,active
CHEMBL258101,O=C([C@@H]1CN[C@H](C(=O)N2CCCC2)C1)N1CCN(c2nc(-c3ccccc3)ns2)CC1,20.0,active
CHEMBL271062,CN(C)C(=O)[C@@H]1CN[C@H](C(=O)N2CCCC2)C1,670.0,active
CHEMBL258288,O=C(c1nccs1)[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2N1,44.0,active
CHEMBL402236,N[C@H](C(=O)N1CC[C@H]1C(=O)c1nccs1)C1CCCCC1,30.0,active
CHEMBL256871,N[C@H](C(=O)N1CCC[C@H]1C(=O)c1nccs1)C1CCCCC1,42.0,active
CHEMBL402151,N[C@H](C(=O)N1CC[C@H]1C(=O)c1nc2ccccc2s1)C1CCCCC1,42.0,active
CHEMBL271694,N[C@H](C(=O)N1CCC[C@H]1C(=O)c1nc2ccccc2s1)C1CCCCC1,50.0,active
CHEMBL269926,O=C(c1cccs1)[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2N1,50000.0,inactive
